MN113;Advertising, Market Research and Management Services
CC81;Transport Equipment Manufacturing
GH;Retail Trade and Accommodation
AA;Agriculture, Forestry and Fishing
RS211;Repair and Maintenance
FF113;Motor Vehicle and Motor Vehicle Parts Wholesaling
DD11;Electricity and Gas Supply
MN112;Legal and Accounting Services
MN;Professional, Scientific, Technical, Administrative and Support Services
CC;Manufacturing
CC21;Textile, Leather, Clothing and Footwear Manufacturing
AA13;Dairy Cattle Farming
CC91;Furniture and Other Manufacturing
CC522;Fertiliser and Pesticide Manufacturing
II11;Road Transport
MN114;Veterinary and Other Professional Services
II12;Rail, Water, Air and Other Transport
RS21;Other Services
AA111;Horticulture and Fruit Growing
II12;Rail, Water, Air and Other Transport
CC721;Fabricated Metal Product Manufacturing
GH13;Other Store-Based Retailing and Non Store Retailing
CC611;Non-Metallic Mineral Product Manufacturing
II111;Road Transport
II133;Warehousing and Storage Services
EE12;Heavy and Civil Engineering Construction
CC611;Non-Metallic Mineral Product Manufacturing
KK112;Financial Asset Investing
MN213;Building Cleaning, Pest Control and Other Support Services
MN115;Computer System Design and Related Services
BB;Mining
GH134;Pharmaceutical and Other Store Based Retailing
CC82;Machinery and Other Equipment Manufacturing
ZZ11;Food Product Manufacturing
MN211;Travel Agency and Tour Arrangement Services
RS112;Sport and Recreation Activities
PP112;School Education
EE121;Heavy and Civil Engineering Construction
LL111;Rental and Hiring Services (except Real Estate)
CC32;Pulp, Paper and Converted Paper Product Manufacturing
99999;All industries
RS111;Heritage and Artistic Activities
LL122;Non-Residential Property Operation
FF111;Basic Material Wholesaling
GH133;Department Stores
CC61;Non-Metallic Mineral Product Manufacturing
II133;Warehousing and Storage Services
RS212;Personal Care, Funeral and Other Personal Services
EE112;Residential Building Construction
GH134;Pharmaceutical and Other Store Based Retailing
II111;Road Transport
RS212;Personal Care, Funeral and Other Personal Services
CC31;Wood Product Manufacturing
CC531;Polymer Product and Rubber Product Manufacturing
CC522;Fertiliser and Pesticide Manufacturing
PP114;Adult, Community and Other Education
GH;Retail Trade and Accommodation
II13;Postal, Courier, Transport Support, and Warehousing Services
AA11;Horticulture and Fruit Growing
AA31;Fishing and Aquaculture
QQ;Health Care and Social Assistance
CC71;Primary Metal and Metal Product Manufacturing
EE13;Construction Services
OO21;Public Order, Safety and Regulatory Services
CC;Manufacturing
CC912;Other Manufacturing
CC511;Petroleum and Coal Product Manufacturing
II111;Road Transport
AA32;Agriculture, Forestry and Fishing Support Services and Hunting
EE11;Building Construction
JJ12;Telecommunications, Internet and Library Services
GH135;Non-Store and Commission Based Retailing
CC61;Non-Metallic Mineral Product Manufacturing
FF114;Grocery, Liquor and Tobacco Product Wholesaling
ZZ11;Food Product Manufacturing
CC41;Printing
CC411;Printing
FF112;Machinery and Equipment Wholesaling
CC531;Polymer Product and Rubber Product Manufacturing
RS111;Heritage and Artistic Activities
PP114;Adult, Community and Other Education
CC611;Non-Metallic Mineral Product Manufacturing
KK11;Finance
KK122;Health and General Insurance
ZZ11;Food Product Manufacturing
GH13;Other Store-Based Retailing and Non Store Retailing
FF116;Commission Based Wholesaling
GH12;Supermarket, Grocery Stores and Specialised Food Retailing
CC611;Non-Metallic Mineral Product Manufacturing
RS214;Civil, Professional and Other Interest Groups
CC511;Petroleum and Coal Product Manufacturing
CC822;Machinery Manufacturing
EE13;Construction Services
FF112;Machinery and Equipment Wholesaling
CC212;Clothing, Knitted Products and Footwear Manufacturing
CC31;Wood Product Manufacturing
FF115;Other Goods Wholesaling
GH11;Motor Vehicle and Motor Vehicle Parts and Fuel Retailing
CC521;Basic Chemical and Basic Polymer Manufacturing
CC321;Pulp, Paper and Converted Paper Product Manufacturing
CC721;Fabricated Metal Product Manufacturing
MN;Professional, Scientific, Technical, Administrative and Support Services
MN114;Veterinary and Other Professional Services
CC522;Fertiliser and Pesticide Manufacturing
GH12;Supermarket, Grocery Stores and Specialised Food Retailing
MN111;Scientific, Architectural and Engineering Services
GH21;Accommodation and Food Services
RS212;Personal Care, Funeral and Other Personal Services
RS214;Civil, Professional and Other Interest Groups
CC71;Primary Metal and Metal Product Manufacturing
GH11;Motor Vehicle and Motor Vehicle Parts and Fuel Retailing
CC41;Printing
CC721;Fabricated Metal Product Manufacturing
KK112;Financial Asset Investing
RS111;Heritage and Artistic Activities
CC822;Machinery Manufacturing
AA21;Forestry and Logging
KK112;Financial Asset Investing
JJ12;Telecommunications, Internet and Library Services
CC15;Beverage and Tobacco Product Manufacturing
FF;Wholesale Trade
PP;Education and Training
RS211;Repair and Maintenance
MN111;Scientific, Architectural and Engineering Services
II111;Road Transport
FF111;Basic Material Wholesaling
CC321;Pulp, Paper and Converted Paper Product Manufacturing
MN213;Building Cleaning, Pest Control and Other Support Services
II12;Rail, Water, Air and Other Transport
CC72;Fabricated Metal Product Manufacturing
CC81;Transport Equipment Manufacturing
CC151;Beverage and Tobacco Product Manufacturing
CC41;Printing
EE11;Building Construction
AA141;Poultry, Deer and Other Livestock Farming
CC821;Electronic and Electrical Equipment Manufacturing
II111;Road Transport
MN211;Travel Agency and Tour Arrangement Services
RS112;Sport and Recreation Activities
II131;Postal and Courier Pick Up and Delivery Services
CC611;Non-Metallic Mineral Product Manufacturing
KK121;Life Insurance
AA11;Horticulture and Fruit Growing
JJ12;Telecommunications, Internet and Library Services
GH135;Non-Store and Commission Based Retailing
GH131;Furniture, Electrical and Hardware Retailing
DD;Electricity, Gas, Water and Waste Services
KK111;Banking and Financing
RS112;Sport and Recreation Activities
CC52;Basic Chemical and Chemical Product Manufacturing
CC53;Polymer Product and Rubber Product Manufacturing
GH134;Pharmaceutical and Other Store Based Retailing
GH132;Recreational, Clothing, Footwear and Personal Accessory Retailing
DD12;Water, Sewerage, Drainage and Waste Services
AA32;Agriculture, Forestry and Fishing Support Services and Hunting
CC711;Primary Metal and Metal Product Manufacturing
AA11;Horticulture and Fruit Growing
KK122;Health and General Insurance
AA13;Dairy Cattle Farming
CC521;Basic Chemical and Basic Polymer Manufacturing
KK11;Finance
QQ111;Hospitals
GH131;Furniture, Electrical and Hardware Retailing
FF111;Basic Material Wholesaling
LL11;Rental and Hiring Services (except Real Estate)
AA11;Horticulture and Fruit Growing
PP113;Tertiary Education
KK121;Life Insurance
LL111;Rental and Hiring Services (except Real Estate)
CC52;Basic Chemical and Chemical Product Manufacturing
II111;Road Transport
II12;Rail, Water, Air and Other Transport
FF115;Other Goods Wholesaling
II111;Road Transport
MN211;Travel Agency and Tour Arrangement Services
CC311;Wood Product Manufacturing
OO213;Public Order, Safety and Regulatory Services
AA32;Agriculture, Forestry and Fishing Support Services and Hunting
AA211;Forestry and Logging
LL122;Non-Residential Property Operation
GH135;Non-Store and Commission Based Retailing
QQ;Health Care and Social Assistance
DD;Electricity, Gas, Water and Waste Services
EE113;Non-Residential Building Construction
CC21;Textile, Leather, Clothing and Footwear Manufacturing
II13;Postal, Courier, Transport Support, and Warehousing Services
CC321;Pulp, Paper and Converted Paper Product Manufacturing
CC21;Textile, Leather, Clothing and Footwear Manufacturing
OO21;Public Order, Safety and Regulatory Services
QQ112;Medical and Other Health Care Services
CC411;Printing
CC91;Furniture and Other Manufacturing
CC511;Petroleum and Coal Product Manufacturing
GH13;Other Store-Based Retailing and Non Store Retailing
CC411;Printing
CC212;Clothing, Knitted Products and Footwear Manufacturing
MN115;Computer System Design and Related Services
CC;Manufacturing
LL122;Non-Residential Property Operation
AA141;Poultry, Deer and Other Livestock Farming
PP113;Tertiary Education
CC511;Petroleum and Coal Product Manufacturing
CC82;Machinery and Other Equipment Manufacturing
MN21;Administrative and Support Services
FF116;Commission Based Wholesaling
CC32;Pulp, Paper and Converted Paper Product Manufacturing
AA32;Agriculture, Forestry and Fishing Support Services and Hunting
DD;Electricity, Gas, Water and Waste Services
FF115;Other Goods Wholesaling
MN112;Legal and Accounting Services
AA131;Dairy Cattle Farming
EE113;Non-Residential Building Construction
II13;Postal, Courier, Transport Support, and Warehousing Services
II111;Road Transport
MN115;Computer System Design and Related Services
AA121;Sheep, Beef Cattle and Grain Farming
FF116;Commission Based Wholesaling
LL122;Non-Residential Property Operation
CC912;Other Manufacturing
CC53;Polymer Product and Rubber Product Manufacturing
II133;Warehousing and Storage Services
CC821;Electronic and Electrical Equipment Manufacturing
DD11;Electricity and Gas Supply
CC71;Primary Metal and Metal Product Manufacturing
MN113;Advertising, Market Research and Management Services
CC521;Basic Chemical and Basic Polymer Manufacturing
GH134;Pharmaceutical and Other Store Based Retailing
AA31;Fishing and Aquaculture
QQ111;Hospitals
CC511;Petroleum and Coal Product Manufacturing
CC;Manufacturing
CC82;Machinery and Other Equipment Manufacturing
CC511;Petroleum and Coal Product Manufacturing
GH131;Furniture, Electrical and Hardware Retailing
GH13;Other Store-Based Retailing and Non Store Retailing
CC522;Fertiliser and Pesticide Manufacturing
QQ113;Residential Care Services and Social Assistance
CC531;Polymer Product and Rubber Product Manufacturing
KK12;Insurance
CC811;Transport Equipment Manufacturing
AA131;Dairy Cattle Farming
GH133;Department Stores
QQ;Health Care and Social Assistance
QQ113;Residential Care Services and Social Assistance
CC321;Pulp, Paper and Converted Paper Product Manufacturing
PP113;Tertiary Education
JJ;Information Media and Telecommunications
II132;Transport Support Services
II13;Postal, Courier, Transport Support, and Warehousing Services
RS214;Civil, Professional and Other Interest Groups
GH21;Accommodation and Food Services
FF112;Machinery and Equipment Wholesaling
II13;Postal, Courier, Transport Support, and Warehousing Services
II132;Transport Support Services
CC;Manufacturing
RS214;Civil, Professional and Other Interest Groups
AA21;Forestry and Logging
CC821;Electronic and Electrical Equipment Manufacturing
LL11;Rental and Hiring Services (except Real Estate)
CC31;Wood Product Manufacturing
GH133;Department Stores
CC321;Pulp, Paper and Converted Paper Product Manufacturing
PP112;School Education
KK;Financial and Insurance Services
EE131;Construction Services
GH133;Department Stores
MN114;Veterinary and Other Professional Services
LL111;Rental and Hiring Services (except Real Estate)
CC411;Printing
LL;Rental, Hiring and Real Estate Services
MN114;Veterinary and Other Professional Services
FF114;Grocery, Liquor and Tobacco Product Wholesaling
GH21;Accommodation and Food Services
GH131;Furniture, Electrical and Hardware Retailing
RS112;Sport and Recreation Activities
DD11;Electricity and Gas Supply
RS11;Arts and Recreation Services
II11;Road Transport
CC151;Beverage and Tobacco Product Manufacturing
CC311;Wood Product Manufacturing
CC32;Pulp, Paper and Converted Paper Product Manufacturing
PP114;Adult, Community and Other Education
KK111;Banking and Financing
FF;Wholesale Trade
MN211;Travel Agency and Tour Arrangement Services
AA21;Forestry and Logging
CC821;Electronic and Electrical Equipment Manufacturing
EE131;Construction Services
DD12;Water, Sewerage, Drainage and Waste Services
GH135;Non-Store and Commission Based Retailing
CC91;Furniture and Other Manufacturing
GH;Retail Trade and Accommodation
AA13;Dairy Cattle Farming
AA11;Horticulture and Fruit Growing
CC15;Beverage and Tobacco Product Manufacturing
CC72;Fabricated Metal Product Manufacturing
